"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
41,1,"cong/post-corr",7.79986252545639,7.204281237568,8.39649942475,1.13471483444124,1.04558992805154,1.23404945183469
42,1,"cong/post-corr",7.66423794824313,7.110566597775,8.204696848,1.32288975536226,1.21896553525787,1.4319839380168
43,1,"cong/post-corr",7.27029702288259,6.628090930575,7.8985957285,1.28133529658189,1.14009630428532,1.44243307137749
44,1,"cong/post-corr",6.1116225590268,5.65387264,6.58212271225,1.63325852421009,1.50966538791058,1.76361640412855
45,1,"cong/post-corr",5.67862525513415,5.219069791525,6.1079431825,1.74796622851625,1.60501806404503,1.90357783813051
46,1,"cong/post-corr",7.64388612712186,7.054182556275,8.22408980675,1.30275092680231,1.20630935622549,1.40701417959216
47,1,"cong/post-corr",7.71461746464355,7.018200808875,8.389923369,1.35858934241081,1.23499863778654,1.49038595394774
48,1,"cong/post-corr",6.98439161141915,6.43136827525,7.557519786475,1.38717610681189,1.28181412715911,1.50216153916033
49,1,"cong/post-corr",8.47849808867447,7.80499063025,9.1544357569325,1.05206875548771,0.956582027415815,1.1534807384135
50,1,"cong/post-corr",7.98361225935192,7.39745741925,8.556910722575,1.35662574266663,1.26742014588581,1.4494737135573
51,1,"cong/post-corr",6.89487740664428,6.370756329,7.43898312015,1.2377762842979,1.13522806454272,1.34988873531673
52,1,"cong/post-corr",6.35859185369006,5.8608021895,6.84602277725,1.48099784362793,1.36122127931311,1.60986786316358
53,1,"cong/post-corr",7.03017327422067,6.52372725675,7.5265652635,1.60280611132161,1.49072167807355,1.71910322730566
54,1,"cong/post-corr",7.35445952501246,6.818040428975,7.906477438,1.33915637737641,1.24380820159391,1.44476493523517
55,1,"cong/post-corr",8.5379377839238,7.914368474875,9.1532043655,1.08944685517675,1.0103470355445,1.17702312514041
